person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,high_loan_burden,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,age_group_Middle-aged,age_group_Senior,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
22,128165,6.0,1,14000,8.94,0,0.11,0,3,0,False,False,True,False,False,False,False,False,False,False
25,100000,9.0,2,14000,10.25,0,0.14,0,2,0,False,False,False,False,False,False,False,True,False,False
22,140000,0.0,3,14000,13.11,0,0.1,0,3,0,False,False,True,False,False,False,False,True,False,False
21,100000,5.0,1,5000,7.14,0,0.05,0,3,0,False,True,False,False,False,False,False,False,True,False
24,145000,3.0,3,14000,12.84,0,0.1,1,4,0,False,False,True,False,False,False,False,False,False,True
24,100000,8.0,4,17400,16.07,0,0.17,1,4,0,False,False,False,False,False,False,False,False,True,False
25,100000,9.0,2,8000,10.25,0,0.08,0,3,0,False,False,False,False,False,True,False,False,False,False
24,100000,8.0,4,12000,15.33,0,0.12,0,4,0,False,False,False,False,False,False,True,False,False,False
22,100000,0.0,2,20000,11.83,0,0.2,0,2,0,False,False,False,False,False,False,False,False,False,False
24,148000,8.0,1,14000,5.42,0,0.09,0,2,0,False,False,True,False,False,False,True,False,False,False
22,88000,6.0,6,25000,18.09,1,0.28,0,2,0,False,False,False,False,False,False,False,False,False,False
23,100000,0.0,3,1000,14.26,0,0.01,0,3,0,False,True,False,False,False,False,False,False,False,True
23,100000,7.0,4,15000,16.0,0,0.15,1,2,0,False,False,False,False,False,True,False,False,False,False
25,100000,9.0,2,25000,11.48,0,0.25,0,3,0,False,False,False,False,False,False,True,False,False,False
24,100000,0.0,3,10000,12.87,0,0.1,1,4,0,False,False,False,False,False,False,True,False,False,False
22,100000,6.0,1,15000,8.94,0,0.15,0,3,0,False,False,False,False,False,False,False,False,False,False
23,24000,1.0,2,14075,10.99,1,0.59,0,3,1,False,False,True,False,False,False,False,False,False,True
26,100000,0.0,3,10000,14.26,0,0.1,0,2,0,False,False,False,False,False,True,False,False,False,False
23,100000,0.0,1,7000,8.59,0,0.07,0,3,0,False,False,False,False,False,False,False,False,True,False
24,100000,8.0,2,13000,11.48,0,0.13,0,4,0,False,False,False,False,False,False,False,False,False,False
21,27996,2.0,2,14075,10.99,1,0.5,0,2,0,False,False,True,False,False,False,False,False,False,True
22,46000,7.0,3,14100,14.26,1,0.31,0,2,0,False,False,True,False,False,False,False,False,True,False
23,100000,4.0,3,10000,13.57,0,0.1,0,3,0,False,False,False,False,False,False,False,False,False,False
25,100000,9.0,1,12000,8.94,0,0.12,0,4,0,False,False,False,False,False,False,False,True,False,False
23,100000,4.0,3,10000,12.87,0,0.1,1,3,0,False,False,False,False,False,True,False,False,False,False
24,100000,5.0,2,12000,12.18,0,0.12,0,3,0,False,False,False,False,False,False,False,False,False,True
23,100000,1.0,2,25000,11.58,0,0.25,0,3,0,False,False,False,False,False,False,False,False,False,True
24,100000,3.0,2,15000,12.21,0,0.15,0,2,0,False,False,False,False,False,True,False,False,False,False
24,88000,2.0,7,25000,18.84,1,0.28,0,2,0,False,False,False,False,False,True,False,False,False,False
23,32000,5.0,1,14125,7.9,1,0.44,0,2,0,False,False,True,False,False,False,False,True,False,False
23,100000,1.0,2,15000,10.99,0,0.15,0,2,0,True,False,False,False,False,True,False,False,False,False
26,30000,3.0,1,6000,7.9,0,0.2,0,2,0,False,True,False,False,False,False,False,False,True,False
22,100000,0.0,3,24000,13.47,0,0.24,0,4,0,False,False,False,False,False,False,False,True,False,False
23,100000,2.0,3,6850,13.47,0,0.07,0,4,0,False,False,False,False,False,False,False,False,True,False
25,33000,1.0,2,14125,9.91,1,0.43,0,3,0,False,False,True,False,False,False,False,True,False,False
23,30000,4.0,1,14125,6.62,0,0.47,0,4,0,False,True,False,False,False,True,False,False,False,False
24,88000,0.0,2,15000,10.2,1,0.17,0,4,0,False,False,False,False,False,True,False,False,False,False
26,30000,3.0,1,1925,6.03,0,0.06,0,3,0,False,True,False,False,False,False,False,False,False,True
24,100000,1.0,2,25000,10.99,0,0.25,0,3,0,True,False,False,False,False,False,False,True,False,False
25,100000,4.0,3,15000,11.28,0,0.15,0,4,0,False,True,False,False,False,False,False,True,False,False
26,100000,7.0,1,7500,8.32,0,0.07,0,3,0,False,False,False,False,False,False,False,False,False,False
24,100000,1.0,1,6000,7.49,0,0.06,0,3,0,False,False,False,False,False,False,False,False,False,False
24,88000,0.0,3,6400,11.66,1,0.07,1,3,0,False,False,False,False,False,False,True,False,False,False
22,40000,4.0,2,14125,11.49,1,0.35,0,3,0,False,False,True,False,False,False,False,False,False,False
26,100000,9.0,2,12800,9.45,0,0.13,0,3,0,False,False,False,False,False,True,False,False,False,False
26,92000,10.0,2,14200,10.99,0,0.15,0,3,0,False,False,True,False,False,False,False,False,True,False
23,100000,5.0,3,15000,11.34,0,0.15,1,2,0,False,False,False,False,False,False,False,False,False,False
21,78000,1.0,2,14275,9.91,0,0.18,0,4,0,False,False,True,False,False,True,False,False,False,False
26,135000,10.0,2,14275,9.45,0,0.11,0,2,0,False,False,True,False,False,False,False,False,True,False
22,74867,4.0,4,17000,16.02,1,0.19,1,4,0,False,False,False,False,False,False,False,True,False,False
23,100080,7.0,2,20600,12.53,0,0.21,0,4,0,False,False,False,False,False,False,False,False,True,False
24,88128,0.0,2,1950,9.99,1,0.02,0,2,0,False,False,False,False,False,True,False,False,False,False
24,74909,8.0,2,14000,9.99,1,0.16,0,2,0,False,False,False,False,False,False,False,True,False,False
24,100400,6.0,5,10000,16.4,0,0.1,1,4,0,False,False,False,False,False,False,True,False,False,False
25,100505,9.0,2,35000,11.99,0,0.35,0,3,0,False,True,False,False,False,False,True,False,False,False
23,100800,4.0,1,20000,7.9,0,0.2,0,4,0,False,False,False,False,False,False,False,False,False,False
24,35000,4.0,4,14400,15.7,1,0.41,0,4,0,False,False,True,False,False,False,False,False,True,False
26,100800,7.0,2,8000,11.99,0,0.08,0,3,0,False,False,False,False,False,True,False,False,False,False
24,100800,4.0,2,21000,11.49,0,0.21,0,4,0,False,False,False,False,False,True,False,False,False,False
24,100800,8.0,2,10800,10.75,0,0.11,0,4,0,False,False,False,False,False,False,False,True,False,False
25,75500,10.0,4,6000,14.74,1,0.07,1,4,0,False,False,False,False,False,False,False,True,False,False
22,30000,3.0,1,15000,6.62,0,0.5,0,4,0,False,True,False,False,False,True,False,False,False,False
24,100860,8.0,1,6000,5.99,0,0.06,0,4,0,False,False,False,False,False,False,True,False,False,False
23,36000,3.0,3,14400,13.57,1,0.4,0,2,0,False,False,True,False,False,False,False,False,True,False
24,100995,6.0,1,16000,7.51,0,0.16,0,2,0,False,False,False,False,False,False,False,False,False,False
25,101000,9.0,2,17000,11.71,0,0.17,0,3,0,False,False,False,False,False,True,False,False,False,False
23,101000,7.0,5,20000,17.43,0,0.2,1,3,0,False,False,False,False,False,False,False,False,True,False
22,30000,3.0,2,7200,10.99,0,0.24,0,2,0,False,True,False,False,False,False,False,True,False,False
24,34320,5.0,5,14400,16.82,1,0.42,1,3,0,False,False,True,False,False,False,False,True,False,False
21,36500,1.0,4,14400,15.05,1,0.39,0,4,0,False,False,True,False,False,False,False,False,True,False
26,101000,6.0,1,16000,7.88,0,0.16,0,3,0,False,False,False,False,False,False,False,False,True,False
22,101000,7.0,4,25000,15.31,0,0.25,1,3,0,False,False,False,False,False,True,False,False,False,False
22,42996,2.0,3,14400,13.48,1,0.33,1,4,0,False,False,True,False,False,False,False,False,False,False
24,101000,5.0,2,24250,12.53,0,0.24,0,4,0,False,True,False,False,False,False,False,True,False,False
24,89000,1.0,4,25000,15.65,1,0.28,1,4,0,False,False,False,False,False,False,False,False,False,True
26,43000,7.0,2,14400,9.62,1,0.33,0,4,0,False,False,True,False,False,False,False,True,False,False
21,101004,2.0,2,14000,10.25,0,0.14,0,2,0,False,False,False,False,False,False,False,False,False,False
22,43000,2.0,1,14400,7.88,1,0.33,0,2,0,False,False,True,False,False,False,False,False,False,False
22,30000,6.0,1,6000,7.49,0,0.2,0,3,0,False,True,False,False,False,False,False,False,False,True
23,101138,2.0,3,20500,13.48,0,0.2,0,4,0,False,False,False,False,False,True,False,False,False,False
26,101400,10.0,1,5600,6.62,0,0.06,0,3,0,False,False,False,False,False,False,False,False,False,False
24,101400,8.0,1,9900,8.0,0,0.1,0,4,0,False,False,False,False,False,False,False,False,True,False
24,101400,0.0,1,6400,7.49,0,0.06,0,3,0,False,False,False,False,False,False,False,False,True,False
23,45000,4.0,2,14400,10.99,1,0.32,0,3,0,False,False,True,False,False,True,False,False,False,False
22,48000,0.0,3,14400,13.49,0,0.3,1,2,0,False,False,True,False,False,False,False,False,False,False
24,101900,0.0,1,13600,6.62,0,0.13,0,3,0,False,False,False,False,False,False,False,False,False,True
23,102000,0.0,4,30000,16.77,0,0.29,1,2,0,False,True,False,False,False,False,False,True,False,False
24,50000,4.0,1,14400,7.49,0,0.29,0,2,0,False,False,True,False,False,False,False,False,False,False
25,102000,5.0,2,6975,9.91,0,0.07,0,3,0,False,False,False,False,False,True,False,False,False,False
23,51000,3.0,1,14400,7.51,0,0.28,0,4,0,False,False,True,False,False,False,False,False,False,False
23,102000,7.0,2,25000,11.71,0,0.25,0,4,0,False,False,False,False,False,False,False,False,False,False
24,45871,5.0,4,14400,15.31,1,0.31,1,3,0,False,False,True,False,False,False,True,False,False,False
23,102000,5.0,1,35000,7.9,0,0.34,0,3,0,False,False,False,False,False,False,False,False,True,False
25,102000,9.0,2,8000,12.42,0,0.08,0,4,0,False,True,False,False,False,False,False,True,False,False
24,102000,5.0,3,12000,15.27,0,0.12,0,3,0,False,False,False,False,False,False,False,True,False,False
24,102000,5.0,1,23800,8.9,0,0.23,0,2,0,False,True,False,False,False,False,False,False,True,False
21,56400,5.0,5,14400,18.79,0,0.26,0,3,0,False,False,True,False,False,False,False,False,True,False
26,102000,5.0,1,13000,5.42,0,0.13,0,3,0,False,False,False,False,False,False,False,False,True,False
24,57000,8.0,1,14400,7.49,0,0.25,0,4,0,False,False,True,False,False,False,False,True,False,False
25,102000,3.0,1,11200,7.91,0,0.11,0,4,0,False,False,False,False,False,False,False,False,False,False
22,102000,3.0,1,18000,8.49,0,0.18,0,3,0,False,False,False,False,False,False,False,True,False,False
22,102000,6.0,1,10000,7.49,0,0.1,0,4,0,False,False,False,False,False,False,False,False,True,False
23,90000,6.0,2,15000,9.99,1,0.17,0,3,0,False,False,False,False,False,False,False,False,True,False
24,102000,6.0,2,9800,10.36,0,0.1,0,2,0,False,False,False,False,False,False,False,False,False,True
23,102000,7.0,3,6000,13.48,0,0.06,1,3,0,False,False,False,False,False,False,False,False,False,False
23,58977,7.0,3,14400,13.48,0,0.24,0,4,0,False,False,True,False,False,False,False,False,False,False
23,102000,7.0,2,10000,11.49,0,0.1,0,2,0,False,False,False,False,False,True,False,False,False,False
23,59000,4.0,1,14400,8.9,0,0.24,0,3,0,False,False,True,False,False,False,False,False,True,False
26,102000,6.0,3,6000,13.61,0,0.06,0,2,0,False,False,False,False,False,False,False,False,False,False
25,102000,9.0,3,14400,13.48,0,0.14,1,2,0,False,False,False,False,False,False,False,False,False,False
23,102000,4.0,2,20000,10.99,0,0.2,0,3,0,False,False,False,False,False,True,False,False,False,False
24,102000,7.0,2,7200,10.99,0,0.07,0,3,0,False,False,False,False,False,False,False,True,False,False
22,54000,0.0,4,14400,15.31,1,0.27,0,4,0,False,False,True,False,False,False,False,False,False,False
24,102000,8.0,2,20000,10.25,0,0.2,0,3,0,False,False,False,False,False,False,False,False,False,True
23,102000,2.0,1,6000,7.51,0,0.06,0,2,0,False,False,False,False,False,False,False,False,True,False
26,102000,3.0,2,20000,11.36,0,0.2,0,4,0,False,False,False,False,False,False,False,False,False,False
23,60996,7.0,3,14400,12.84,0,0.24,0,3,0,False,False,True,False,False,False,False,False,True,False
25,61000,1.0,2,14400,12.53,0,0.24,0,2,0,False,False,True,False,False,False,False,False,True,False
24,102000,8.0,2,24250,11.83,0,0.24,0,3,0,False,True,False,False,False,False,False,True,False,False
22,102000,1.0,3,7000,12.87,0,0.07,0,3,0,False,True,False,False,False,False,False,True,False,False
25,62000,0.0,3,14400,13.47,0,0.23,1,3,0,False,False,True,False,False,False,False,False,False,False
25,64000,9.0,2,14400,9.62,0,0.23,0,2,0,False,False,True,False,False,False,False,True,False,False
21,102000,0.0,4,18000,14.96,0,0.18,0,3,0,False,False,False,False,False,True,False,False,False,False
23,102000,7.0,1,15000,8.94,0,0.15,0,3,0,False,True,False,False,False,True,False,False,False,False
24,70000,4.0,3,14400,12.68,0,0.21,1,4,0,False,False,True,False,False,True,False,False,False,False
24,90000,5.0,3,19200,12.84,1,0.21,1,4,0,False,False,False,False,False,False,False,False,False,True
24,70000,5.0,3,14400,12.23,0,0.21,0,4,0,False,False,True,False,False,False,True,False,False,False
23,72000,3.0,2,14400,11.14,0,0.2,0,3,0,False,False,True,False,False,False,False,False,False,False
25,102211,3.0,2,15000,11.58,0,0.15,0,2,0,False,False,False,False,False,False,False,False,False,False
24,72000,6.0,2,14400,10.0,0,0.2,0,4,0,False,False,True,False,False,False,False,False,True,False
23,68000,1.0,5,14400,17.99,1,0.21,1,3,0,False,False,True,False,False,False,False,False,True,False
26,102456,10.0,4,25000,15.31,0,0.24,1,2,0,False,False,False,False,False,False,False,False,False,True
26,102500,4.0,1,11800,6.03,0,0.12,0,2,0,False,False,False,False,False,True,False,False,False,False
24,102960,2.0,1,16000,7.88,0,0.16,0,2,0,False,False,False,False,False,False,False,False,False,False
24,102996,3.0,1,20000,6.91,0,0.19,0,4,0,False,False,False,False,False,False,False,False,False,True
24,102996,1.0,3,5000,14.22,0,0.05,1,4,0,False,False,False,False,False,False,False,False,False,True
22,102996,6.0,1,8000,7.74,0,0.08,0,3,0,False,False,False,False,False,False,False,True,False,False
24,103000,8.0,3,21000,13.49,0,0.2,1,2,0,False,False,False,False,False,False,False,False,False,True
24,103000,8.0,4,24000,16.77,0,0.23,0,3,0,False,True,False,False,False,True,False,False,False,False
23,103000,6.0,3,4000,13.49,0,0.04,0,2,0,False,False,False,False,False,False,False,False,False,False
22,103000,7.0,4,15000,15.99,0,0.15,1,2,0,False,False,False,False,False,False,False,False,False,True
25,103000,4.0,1,29175,7.49,0,0.28,0,2,0,False,False,False,False,False,False,False,False,True,False
22,103000,4.0,1,2500,7.49,0,0.02,0,3,0,False,False,False,False,False,False,False,True,False,False
24,103000,8.0,2,8000,10.74,0,0.08,0,3,0,False,False,False,False,False,False,False,False,True,False
23,103000,7.0,2,21850,10.0,0,0.21,0,3,0,False,False,False,False,False,False,False,False,False,False
24,103000,8.0,2,6400,10.37,0,0.06,0,3,0,False,False,False,False,False,False,True,False,False,False
23,103000,7.0,3,17000,14.35,0,0.17,0,4,0,False,False,False,False,False,True,False,False,False,False
22,103000,2.0,2,6000,10.99,0,0.06,0,4,0,False,False,False,False,False,False,False,True,False,False
22,76000,0.0,3,14400,14.35,0,0.19,0,2,0,False,False,True,False,False,True,False,False,False,False
23,78000,6.0,3,14400,14.27,0,0.18,1,4,0,False,False,True,False,False,False,False,False,False,True
22,80000,1.0,2,14400,11.71,0,0.18,0,2,0,False,False,True,False,False,False,False,False,True,False
23,80000,1.0,3,14400,12.68,0,0.18,0,4,0,False,False,True,False,False,False,False,True,False,False
26,91000,10.0,4,5000,14.96,1,0.05,0,2,0,False,False,False,False,False,False,False,False,False,False
24,77350,2.0,4,25000,15.7,1,0.27,1,3,0,False,False,False,False,False,False,False,True,False,False
21,80400,5.0,1,14400,7.49,0,0.18,0,4,0,False,False,True,False,False,False,False,False,False,True
23,30000,1.0,4,4000,15.65,0,0.13,1,4,0,False,True,False,False,False,False,False,False,False,False
26,81380,9.0,2,14400,10.37,0,0.18,0,4,0,False,False,True,False,False,False,False,True,False,False
21,30000,6.0,4,4000,15.31,0,0.13,1,3,0,False,True,False,False,False,False,False,False,False,False
23,103000,1.0,5,20000,17.04,0,0.19,0,2,0,False,False,False,False,False,False,False,False,True,False
23,82000,3.0,1,14400,7.66,0,0.18,0,2,0,False,False,True,False,False,False,False,False,False,True
26,103200,8.0,1,9000,6.76,0,0.09,0,2,0,False,False,False,False,False,False,False,False,True,False
23,103240,0.0,1,4000,7.49,0,0.04,0,4,0,False,False,False,False,False,False,False,False,False,True
25,103500,0.0,1,7500,6.54,0,0.07,0,3,0,False,False,False,False,False,False,False,False,True,False
25,85000,5.0,1,14400,8.49,0,0.17,0,2,0,False,False,True,False,False,True,False,False,False,False
26,88068,10.0,2,14400,10.99,0,0.16,0,2,0,False,False,True,False,False,False,False,False,False,False
25,30000,0.0,1,3425,6.17,0,0.11,0,2,0,False,True,False,False,False,False,False,False,True,False
26,94500,6.0,2,14400,10.37,0,0.15,0,3,0,False,False,True,False,False,False,True,False,False,False
22,104000,6.0,1,13600,6.03,0,0.13,0,2,0,False,False,False,False,False,False,False,False,True,False
23,104000,7.0,2,9000,10.65,0,0.09,0,2,0,False,False,False,False,False,False,False,False,True,False
26,78200,3.0,3,15000,14.27,1,0.16,1,4,0,False,False,False,False,False,False,False,True,False,False
25,104000,9.0,2,14000,10.99,0,0.13,0,3,0,False,False,False,False,False,False,True,False,False,False
23,104000,7.0,2,5000,10.99,0,0.05,0,4,0,False,False,False,False,False,True,False,False,False,False
25,104000,2.0,1,10000,6.92,0,0.1,0,2,0,False,True,False,False,False,False,True,False,False,False
25,100000,1.0,2,14400,11.71,0,0.14,0,3,0,False,False,True,False,False,False,False,True,False,False
25,30000,9.0,5,1200,16.69,1,0.04,1,3,0,False,True,False,False,False,False,False,False,False,False
22,100000,2.0,2,14400,10.74,0,0.14,0,3,0,False,False,True,False,False,False,False,True,False,False
22,30000,5.0,2,3000,10.36,0,0.1,0,2,0,False,True,False,False,False,False,False,False,True,False
26,30000,3.0,2,7000,9.99,0,0.23,0,2,0,False,True,False,False,False,False,False,False,True,False
24,104000,9.0,2,14000,9.99,0,0.13,0,3,0,False,False,False,False,False,False,False,False,True,False
24,104000,2.0,1,19000,7.49,0,0.18,0,4,0,False,False,False,False,False,False,False,False,False,True
25,113000,8.0,2,14400,11.71,1,0.13,0,4,0,False,False,True,False,False,False,False,False,False,False
26,130000,3.0,4,14400,14.46,0,0.11,1,2,0,False,False,True,False,False,False,False,False,False,True
25,104000,4.0,3,11000,13.11,0,0.11,0,3,0,False,False,False,False,False,False,False,False,False,True
24,135000,6.0,2,14400,12.69,0,0.11,0,4,0,False,False,True,False,False,False,False,True,False,False
26,28000,10.0,2,14500,12.53,1,0.52,0,3,1,False,False,True,False,False,False,False,False,True,False
24,104000,8.0,3,25000,12.84,0,0.24,0,2,0,False,False,False,False,False,True,False,False,False,False
21,104000,5.0,1,15000,9.63,0,0.14,0,4,0,False,False,False,False,False,True,False,False,False,False
26,104004,10.0,3,15000,14.22,0,0.14,0,2,0,False,False,False,False,False,False,False,False,False,False
25,92085,4.0,3,2500,15.27,1,0.03,1,3,0,False,False,False,False,False,False,True,False,False,False
26,30000,4.0,1,14500,7.66,1,0.48,0,2,0,False,False,True,False,False,False,False,False,False,True
24,104606,8.0,4,5000,15.28,0,0.05,0,2,0,False,False,False,False,False,False,False,False,False,True
26,104676,4.0,1,16000,5.99,0,0.15,0,4,0,False,False,False,False,False,False,False,True,False,False
21,104740,5.0,2,19200,11.99,0,0.18,0,3,0,False,False,False,False,False,False,False,True,False,False
25,105000,9.0,2,12000,10.99,0,0.11,0,2,0,False,False,False,False,False,False,False,False,False,False
25,30000,0.0,4,14500,14.42,1,0.48,0,4,0,False,False,True,False,False,False,False,False,False,True
25,105000,2.0,2,9600,11.71,0,0.09,0,3,0,False,False,False,False,False,False,False,False,False,False
24,105000,8.0,2,13000,9.91,0,0.12,0,3,0,False,False,False,False,False,True,False,False,False,False
25,30600,0.0,5,14500,17.04,1,0.47,0,3,0,False,False,True,False,False,False,False,True,False,False
24,105000,5.0,4,12000,16.29,0,0.11,0,2,0,False,False,False,False,False,False,False,False,True,False
22,105000,6.0,1,12000,6.62,0,0.11,0,4,0,False,False,False,False,False,False,False,True,False,False
26,105000,10.0,2,4800,11.71,0,0.05,0,4,0,False,True,False,False,False,False,True,False,False,False
26,105000,2.0,2,7200,10.65,0,0.07,0,4,0,False,False,False,False,False,False,True,False,False,False
24,105000,8.0,3,3000,13.48,0,0.03,1,3,0,False,False,False,False,False,True,False,False,False,False
23,105000,4.0,1,7200,7.51,0,0.07,0,3,0,False,False,False,False,False,False,False,False,False,True
26,35000,4.0,2,14500,11.49,1,0.41,0,3,0,False,False,True,False,False,False,False,True,False,False
26,105000,0.0,2,5300,12.69,0,0.05,0,4,0,False,False,False,False,False,False,False,False,True,False
21,30000,1.0,4,14500,14.59,1,0.48,1,2,0,False,False,True,False,False,False,False,False,False,True
24,105000,8.0,1,11000,5.42,0,0.1,0,3,0,False,False,False,False,False,False,False,False,True,False
26,36000,2.0,2,14500,9.88,1,0.4,0,3,0,False,False,True,False,False,False,False,False,False,False
26,105000,6.0,2,12000,11.99,0,0.11,0,2,0,False,False,False,False,False,False,False,False,False,False
26,37000,5.0,4,14500,15.33,1,0.39,0,4,0,False,False,True,False,False,False,False,False,False,True
26,105000,9.0,2,12000,10.99,0,0.11,0,2,0,False,False,False,False,False,False,False,False,False,True
23,105000,5.0,2,20000,11.49,0,0.19,0,4,0,False,False,False,False,False,True,False,False,False,False
25,105000,3.0,1,16000,8.49,0,0.15,0,4,0,False,False,False,False,False,False,False,False,False,True
26,105000,0.0,1,10000,7.49,0,0.1,0,2,0,False,True,False,False,False,True,False,False,False,False
22,105000,6.0,2,3650,11.99,0,0.03,0,3,0,False,False,False,False,False,False,False,False,False,False
26,105000,2.0,2,6000,10.99,0,0.06,0,4,0,False,False,False,False,False,False,False,False,False,False
23,105000,0.0,3,5000,13.48,0,0.05,1,3,0,False,True,False,False,False,False,False,False,False,True
24,105000,8.0,3,5600,15.23,0,0.05,0,4,0,False,False,False,False,False,False,True,False,False,False
23,105000,4.0,2,19000,11.99,0,0.18,0,3,0,False,False,False,False,False,False,False,False,False,True
22,31000,5.0,2,14500,11.58,1,0.47,0,3,0,False,False,True,False,False,False,False,False,True,False
24,105000,8.0,2,6000,9.99,0,0.06,0,2,0,False,False,False,False,False,False,False,True,False,False
25,36000,0.0,4,14500,14.54,1,0.4,1,2,0,False,False,True,False,False,False,False,False,False,True
25,105000,9.0,3,4800,15.23,0,0.05,1,2,0,False,False,False,False,False,False,False,False,False,True
24,43000,3.0,2,14500,10.75,1,0.34,0,2,0,False,False,True,False,False,False,False,False,True,False
25,37200,3.0,3,14500,13.85,1,0.39,1,3,0,False,False,True,False,False,True,False,False,False,False
26,105000,11.0,1,5000,8.49,0,0.05,0,3,0,False,False,False,False,False,False,False,False,True,False
26,105000,10.0,4,10000,15.65,0,0.1,1,4,0,False,True,False,False,False,False,False,False,False,True
23,45000,2.0,2,14500,10.36,1,0.32,0,4,0,False,False,True,False,False,False,False,False,True,False
24,105000,2.0,2,9850,9.63,0,0.09,0,2,0,False,False,False,False,False,False,False,True,False,False
24,105000,6.0,2,25000,10.74,0,0.24,0,3,0,False,False,False,False,False,True,False,False,False,False
25,45000,0.0,3,14500,13.16,1,0.32,0,2,0,False,False,True,False,False,False,False,False,True,False
23,45504,2.0,3,14500,13.48,1,0.32,0,3,0,False,False,True,False,False,False,False,False,True,False
22,105000,2.0,5,15000,15.95,0,0.14,0,3,0,False,False,False,False,False,False,False,False,False,True
24,45600,0.0,3,14500,13.48,1,0.32,0,3,0,False,False,True,False,False,False,False,False,False,True
24,55000,3.0,1,14500,6.62,0,0.26,0,2,0,False,False,True,False,False,True,False,False,False,False
24,49500,3.0,2,14500,11.49,1,0.29,0,3,0,False,False,True,False,False,True,False,False,False,False
23,105000,5.0,5,15000,16.82,0,0.14,1,4,0,False,False,False,False,False,True,False,False,False,False
22,51996,3.0,3,14500,13.16,1,0.28,1,2,0,False,False,True,False,False,False,True,False,False,False
23,105000,8.0,1,10000,7.49,0,0.1,0,3,0,False,False,False,False,False,False,False,False,False,True
26,59000,3.0,3,14500,11.97,1,0.25,0,2,0,False,False,True,False,False,False,False,False,False,True
22,105000,6.0,3,6000,14.22,0,0.06,1,3,0,False,False,False,False,False,False,False,False,True,False
23,105000,7.0,2,12000,11.36,0,0.11,0,2,0,False,False,False,False,False,False,False,False,False,True
24,105000,8.0,1,10000,7.51,0,0.1,0,3,0,False,False,False,False,False,False,True,False,False,False
22,105000,3.0,3,16000,12.73,0,0.15,1,4,0,False,False,False,False,False,False,False,False,True,False
23,105000,7.0,2,12000,10.25,0,0.11,0,3,0,False,False,False,False,False,False,False,False,False,False
25,105000,9.0,3,12000,13.48,0,0.11,0,3,0,False,False,False,False,False,False,False,False,False,False
24,105000,0.0,1,18000,8.94,0,0.17,0,3,0,False,False,False,False,False,False,False,False,False,True
23,105000,3.0,2,20000,11.48,0,0.19,0,2,0,False,False,False,False,False,False,False,True,False,False
22,105000,6.0,1,7500,7.49,0,0.07,0,2,0,False,False,False,False,False,True,False,False,False,False
26,105000,0.0,1,15000,8.94,0,0.14,0,4,0,False,False,False,False,False,False,False,True,False,False
26,93000,7.0,4,25000,16.0,1,0.27,1,2,0,False,False,False,False,False,False,False,False,False,False
26,100000,11.0,1,14500,8.94,0,0.14,0,3,0,False,False,True,False,False,False,False,False,True,False
22,105000,6.0,2,12800,11.83,0,0.12,0,2,0,False,False,False,False,False,False,False,True,False,False
25,105000,0.0,2,5000,11.48,0,0.05,0,2,0,False,False,False,False,False,True,False,False,False,False
25,162000,5.0,1,14500,7.9,0,0.09,0,4,0,False,False,True,False,False,True,False,False,False,False
26,105000,1.0,2,20000,10.99,0,0.19,0,4,0,False,False,False,False,False,False,False,False,False,True
26,30000,3.0,2,12000,11.36,0,0.4,0,3,0,False,True,False,False,False,False,False,False,True,False
25,105000,3.0,3,12000,12.84,0,0.11,1,2,0,False,False,False,False,False,False,False,False,False,True
25,105000,1.0,3,15000,12.53,0,0.14,1,3,0,False,False,False,False,False,False,False,False,True,False
25,30000,3.0,2,11500,11.36,0,0.38,0,4,0,False,True,False,False,False,False,True,False,False,False
23,30000,5.0,2,3000,12.18,0,0.1,0,2,0,False,True,False,False,False,False,False,False,True,False
26,105000,3.0,2,25000,11.58,0,0.24,0,3,0,False,False,False,False,False,False,False,False,False,True
25,30000,4.0,4,10000,14.61,0,0.33,1,2,0,False,True,False,False,False,False,False,False,False,False
26,105000,10.0,1,9500,9.32,0,0.09,0,3,0,False,False,False,False,False,False,False,False,False,False
26,105000,0.0,1,5000,7.68,0,0.05,0,2,0,False,False,False,False,False,False,False,True,False,False
24,60000,1.0,2,14525,10.99,0,0.24,0,4,0,False,False,True,False,False,False,False,False,False,True
22,30000,0.0,2,2500,12.53,0,0.08,0,2,0,False,True,False,False,False,True,False,False,False,False
24,48000,2.0,2,14550,9.62,0,0.3,0,3,0,False,False,True,False,False,False,False,False,False,False
25,105000,6.0,4,6500,13.87,0,0.06,0,4,0,False,False,False,False,False,False,False,False,True,False
24,105000,4.0,3,4000,11.34,0,0.04,0,4,0,False,False,False,False,False,False,False,False,False,True
26,35000,7.0,2,14575,10.65,1,0.42,0,3,0,False,False,True,False,False,False,False,True,False,False
23,38800,2.0,1,14575,7.49,1,0.38,0,4,0,False,False,True,False,False,False,False,True,False,False
23,30000,3.0,1,14600,6.03,1,0.49,0,4,0,False,False,True,False,False,False,False,False,True,False
24,105018,8.0,4,28000,15.62,0,0.27,1,4,0,False,False,False,False,False,False,True,False,False,False
